id,value
0.206.230.241.263.292.296.298.305.338.444.466.511.524,1000
0.206.230.241.263.292.296.298.305.338.444.466.511.525,1000
0.206.230.241.263.292.296.298.305.338.444.466.512,1000
0.206.230.241.263.292.296.298.305.338.444.467,1000
0.206.230.241.263.292.296.298.305.338.445,1000
0.88.113.152.162.197.323.328.446,1000
0.214.281.314.319.447,1000
0.214.281.314.319.449,
0.214.281.314.319.449.526,
0.214.281.314.319.449.526.629,
0.214.281.314.319.449.526.629.937,
0.214.281.314.319.449.526.629.937.1162,
0.214.281.314.319.449.526.629.937.1162.1232,1000
0.214.281.314.319.449.526.629.937.1162.1234,1000
0.214.281.314.319.449.526.629.937.1165,1000
0.214.281.314.319.449.526.629.939,1000
0.214.281.314.319.449.526.630,1000
0.214.281.314.319.449.527,
0.88.113.152.162.197.323.328.448,1000
0.214.281.314.318.371.429.451,
0.214.281.314.318.371.429.451.471,
0.214.281.314.318.371.429.451.471.556,
0.214.281.314.318.371.429.451.471.556.568,1000
0.214.281.314.318.371.429.451.471.556.570,1000
0.214.281.314.318.371.429.451.471.557,1000
0.214.281.314.318.371.429.451.472,1000
0.214.281.314.318.371.429.452,
0.214.281.314.318.371.429.452.529,
0.214.281.314.318.371.429.452.529.541,
0.214.281.314.318.371.429.452.529.541.593,1000
0.214.281.314.318.371.429.452.529.541.596,1000
0.214.281.314.318.371.429.452.529.542,1000
0.214.281.314.318.371.429.452.530,1000
0.88.113.152.162.197.325.454,1000
0.188.356.360.455,
0.188.356.360.455.462,1000
0.188.356.360.455.463,1000
0.188.356.360.458,
0.88.113.152.162.197.325.457,
0.206.230.241.263.292.296.298.305.338.445.460,1000
0.206.230.241.263.292.296.298.305.338.445.461,1000
0.468,
0.206.230.241.263.292.296.298.305.338.445.461.469,1000
0.206.230.241.263.292.296.298.305.338.445.461.470,1000
0.214.281.314.318.372.392.419.475,
0.214.281.314.318.372.392.419.475.496,1000
0.214.281.314.318.372.392.419.475.498,1000
0.214.281.314.318.372.392.419.476,
0.214.281.314.318.372.392.419.476.551,1000
0.214.281.314.318.372.392.419.476.554,
0.206.230.241.263.292.296.298.305.338.445.461.470.477,1000
0.206.230.241.263.292.296.298.305.338.445.461.470.479,
0.206.230.241.263.292.296.298.305.338.445.461.470.479.499,1000
0.206.230.241.263.292.296.298.305.338.445.461.470.479.500,1000
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478,
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.550,
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.550.627,
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.550.627.755,
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.550.627.755.1063,
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.550.627.755.1063.1190,
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.550.627.755.1063.1190.1549,1000
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.550.627.755.1063.1190.1552,1000
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.550.627.755.1063.1193,1000
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.550.627.755.1065,1000
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.550.627.757,1000
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.550.628,1000
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.553,1000
0.2.30.34.36.54.66.75.97.220.254.301.303.379.480,1000
0.88.113.152.162.197.323.328.446.484,
0.88.113.152.162.197.323.328.446.484.758,
0.88.113.152.162.197.323.328.446.484.758.831,1000
0.88.113.152.162.197.323.328.446.484.758.832,1000
0.88.113.152.162.197.323.328.446.484.759,1000
0.88.113.152.162.197.323.328.446.485,1000
0.214.281.314.318.371.429.451.472.491,
0.214.281.314.318.371.429.451.472.491.663,1000
0.214.281.314.318.371.429.451.472.491.665,1000
0.214.281.314.318.371.429.451.472.494,
0.214.281.314.318.371.429.451.472.494.509,
0.214.281.314.318.371.429.451.472.494.509.546,1000
0.214.281.314.318.371.429.451.472.494.509.548,1000
0.214.281.314.318.371.429.451.472.494.510,
0.214.281.314.318.371.429.451.472.494.510.580,1000
0.2.30.34.36.54.66.75.96.248.250.495,
0.2.30.34.36.54.66.75.96.248.250.495.566,
0.2.30.34.36.54.66.75.96.248.250.495.566.721,
0.2.30.34.36.54.66.75.96.248.250.495.566.721.809,1000
0.2.30.34.36.54.66.75.96.248.250.495.566.721.813,1000
0.2.30.34.36.54.66.75.96.248.250.495.566.722,1000
0.2.30.34.36.54.66.75.96.248.250.495.567,1000
0.2.30.34.36.54.66.75.96.248.250.497,1000
0.88.113.153.158.195.348.395.426.483.502,
0.88.113.153.158.195.348.395.426.483.502.1178,
0.88.113.153.158.195.348.395.426.483.502.1178.1681,
0.88.113.153.158.195.348.395.426.483.502.1178.1681.1871,
0.88.113.153.158.195.348.395.426.483.502.1178.1681.1871.2311,1000
0.88.113.153.158.195.348.395.426.483.502.1178.1681.1871.2316,1000
0.88.113.153.158.195.348.395.426.483.502.1178.1681.1874,1000
0.88.113.153.158.195.348.395.426.483.502.1178.1686,1000
0.88.113.153.158.195.348.395.426.483.502.1181,1000
0.88.113.153.158.195.348.395.426.483.503,
0.88.113.153.158.195.348.395.426.483.503.1008,
0.88.113.153.158.195.348.395.426.483.503.1008.1168,
0.88.113.153.158.195.348.395.426.483.503.1008.1168.1702,1000
0.88.113.153.158.195.348.395.426.483.503.1008.1168.1704,1000
0.88.113.153.158.195.348.395.426.483.503.1008.1170,1000
0.88.113.153.158.195.348.395.426.483.503.1013,
0.88.113.153.158.195.348.395.426.483.503.1013.1129,
0.88.113.153.158.195.348.395.426.483.503.1013.1129.1307,
0.88.113.153.158.195.348.395.426.483.503.1013.1129.1307.1515,1000
0.88.113.153.158.195.348.395.426.483.503.1013.1129.1307.1517,1000
0.88.113.153.158.195.348.395.426.483.503.1013.1129.1309,1000
0.88.113.153.158.195.348.395.426.483.503.1013.1132,
0.206.230.241.263.292.296.298.305.338.444.466.511.525.531,1000
0.206.230.241.263.292.296.298.305.338.444.466.511.525.534,
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.532,
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.532.573,
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.532.573.581,
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.532.573.581.911,1000
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.532.573.581.914,1000
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.532.573.582,1000
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.532.574,1000
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.535,1000
0.2.30.34.36.54.66.75.97.220.254.301.302.312.386.533,
0.2.30.34.36.54.66.75.97.220.254.301.302.312.386.533.545,1000
0.2.30.34.36.54.66.75.97.220.254.301.302.312.386.533.547,1000
0.2.30.34.36.54.66.75.97.220.254.301.302.312.386.536,1000
0.253.288.308.340.353.357.362.430.489.517.552,1000
0.253.288.308.340.353.357.362.430.489.517.555,1000
0.558,
0.1.50.52.62.118.174.193.204.344.352.366.406.439.559,1000
0.1.50.52.62.118.174.193.204.344.352.366.406.439.562,
0.2.30.34.36.54.66.75.97.220.254.301.302.312.385.507.560,
0.2.30.34.36.54.66.75.97.220.254.301.302.312.385.507.560.592,1000
0.2.30.34.36.54.66.75.97.220.254.301.302.312.385.507.560.595,1000
0.2.30.34.36.54.66.75.97.220.254.301.302.312.385.507.563,1000
0.111.112.123.237.322.416.425.569,1000
0.111.112.123.237.322.416.425.571,1000
0.572,1000
0.575,
0.214.281.314.318.371.429.451.472.494.509.548.576,
0.214.281.314.318.371.429.451.472.494.509.548.576.578,1000
0.214.281.314.318.371.429.451.472.494.509.548.576.579,1000
0.214.281.314.318.371.429.451.472.494.509.548.577,1000
0.586,
0.111.112.123.237.322.416.425.571.591,
0.111.112.123.237.322.416.425.571.591.726,
0.111.112.123.237.322.416.425.571.591.726.765,1000
0.111.112.123.237.322.416.425.571.591.726.769,1000
0.111.112.123.237.322.416.425.571.591.728,1000
0.111.112.123.237.322.416.425.571.594,
0.2.30.34.36.54.66.75.96.248.250.495.567.600,
0.2.30.34.36.54.66.75.96.248.250.495.567.600.839,1000
0.2.30.34.36.54.66.75.96.248.250.495.567.600.840,1000
0.2.30.34.36.54.66.75.96.248.250.495.567.601,1000
0.602,
0.602.611,
0.602.611.767,1000
0.602.611.771,1000
0.602.613,
0.602.613.646,1000
0.602.613.648,
0.602.613.648.922,1000
0.602.613.648.923,
0.602.613.648.923.952,1000
0.602.613.648.923.954,
0.2.30.34.36.54.66.75.97.220.254.301.302.312.385.507.560.595.607,1000
0.2.30.34.36.54.66.75.97.220.254.301.302.312.385.507.560.595.608,1000
0.2.30.34.36.54.66.75.96.247.375.605.612,1000
0.2.30.34.36.54.66.75.96.247.375.605.614,1000
0.617,
0.617.667,
0.617.667.900,
0.617.667.900.1336,1000
0.617.667.900.1338,1000
0.617.667.901,1000
0.617.668,
0.617.668.735,
0.617.668.735.775,1000
0.617.668.735.777,1000
0.617.668.737,
0.617.668.737.1076,
0.617.668.737.1076.1097,1000
0.617.668.737.1076.1100,1000
0.617.668.737.1080,
0.617.668.737.1080.1173,
0.617.668.737.1080.1173.1255,
0.617.668.737.1080.1173.1255.1261,
0.617.668.737.1080.1173.1255.1261.1355,
0.617.668.737.1080.1173.1255.1261.1355.1394,1000
0.617.668.737.1080.1173.1255.1261.1355.1396,1000
0.617.668.737.1080.1173.1255.1261.1356,1000
0.617.668.737.1080.1173.1255.1264,1000
0.617.668.737.1080.1173.1257,1000
0.617.668.737.1080.1175,
0.617.668.737.1080.1175.1278,1000
0.617.668.737.1080.1175.1281,
0.617.668.737.1080.1175.1281.1417,1000
0.617.668.737.1080.1175.1281.1419,
0.617.668.737.1080.1175.1281.1419.1440,1000
0.617.668.737.1080.1175.1281.1419.1443,
0.617.668.737.1080.1175.1281.1419.1443.1476,
0.617.668.737.1080.1175.1281.1419.1443.1476.1485,
0.617.668.737.1080.1175.1281.1419.1443.1476.1485.1634,
0.617.668.737.1080.1175.1281.1419.1443.1476.1485.1634.1658,
0.617.668.737.1080.1175.1281.1419.1443.1476.1485.1634.1658.1799,1000
0.617.668.737.1080.1175.1281.1419.1443.1476.1485.1634.1658.1802,1000
0.617.668.737.1080.1175.1281.1419.1443.1476.1485.1634.1664,1000
0.617.668.737.1080.1175.1281.1419.1443.1476.1485.1636,1000
0.617.668.737.1080.1175.1281.1419.1443.1476.1487,1000
0.617.668.737.1080.1175.1281.1419.1443.1478,
0.617.668.737.1080.1175.1281.1419.1443.1478.1585,1000
0.617.668.737.1080.1175.1281.1419.1443.1478.1586,
0.2.30.34.36.54.66.75.97.220.254.301.302.312.385.506.538.622,
0.2.30.34.36.54.66.75.97.220.254.301.302.312.385.506.538.622.664,
0.2.30.34.36.54.66.75.97.220.254.301.302.312.385.506.538.622.664.741,1000
0.2.30.34.36.54.66.75.97.220.254.301.302.312.385.506.538.622.664.743,1000
0.2.30.34.36.54.66.75.97.220.254.301.302.312.385.506.538.622.666,1000
0.2.30.34.36.54.66.75.97.220.254.301.302.312.385.506.538.623,1000
0.626,
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.532.573.582.631,1000
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.532.573.582.632,1000
0.2.30.34.36.54.66.75.96.247.375.605.614.634,1000
0.2.30.34.36.54.66.75.96.247.375.605.614.636,1000
0.88.113.152.162.197.325.454.642,
0.88.113.152.162.197.325.454.642.650,1000
0.88.113.152.162.197.325.454.642.652,1000
0.88.113.152.162.197.325.454.643,1000
0.644,
0.644.766,1000
0.644.770,
0.644.770.1136,1000
0.644.770.1137,
0.2.30.34.36.54.66.75.97.220.254.301.302.312.386.533.547.645,1000
0.2.30.34.36.54.66.75.97.220.254.301.302.312.386.533.547.647,
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.532.573.582.632.654,
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.532.573.582.632.654.678,1000
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.532.573.582.632.654.679,1000
0.88.114.141.163.179.189.201.229.326.331.341.367.420.465.532.573.582.632.656,1000
0.658,
0.2.30.34.36.54.66.75.96.248.250.495.567.601.669,
0.2.30.34.36.54.66.75.96.248.250.495.567.601.669.690,
0.2.30.34.36.54.66.75.96.248.250.495.567.601.669.690.896,1000
0.2.30.34.36.54.66.75.96.248.250.495.567.601.669.690.897,1000
0.2.30.34.36.54.66.75.96.248.250.495.567.601.669.693,1000
0.2.30.34.36.54.66.75.96.248.250.495.567.601.670,
0.2.30.34.36.54.66.75.96.248.250.495.567.601.670.841,
0.2.30.34.36.54.66.75.96.248.250.495.567.601.670.841.1054,1000
0.2.30.34.36.54.66.75.96.248.250.495.567.601.670.841.1055,1000
0.2.30.34.36.54.66.75.96.248.250.495.567.601.670.843,
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.550.628.675,1000
0.2.30.34.36.54.66.75.97.220.254.301.303.379.478.550.628.676,1000
0.677,
0.253.288.308.340.353.357.361.365.373.520.686,
0.253.288.308.340.353.357.361.365.373.520.686.761,
0.253.288.308.340.353.357.361.365.373.520.686.761.1056,
0.253.288.308.340.353.357.361.365.373.520.686.761.1056.1284,1000
0.253.288.308.340.353.357.361.365.373.520.686.761.1056.1285,1000
0.253.288.308.340.353.357.361.365.373.520.686.761.1058,1000
0.253.288.308.340.353.357.361.365.373.520.686.762,1000
0.253.288.308.340.353.357.361.365.373.520.688,
0.214.281.314.318.371.429.451.472.494.509.548.576.579.691,
0.214.281.314.318.371.429.451.472.494.509.548.576.579.691.740,
0.214.281.314.318.371.429.451.472.494.509.548.576.579.691.740.791,
0.214.281.314.318.371.429.451.472.494.509.548.576.579.691.740.791.807,
0.214.281.314.318.371.429.451.472.494.509.548.576.579.691.740.791.807.863,1000
