id,value
0.627,1000
0.629,1000
0.634,1000
0.635,
0.52.174.638,
0.52.174.638.684,
0.52.174.638.684.1228,1000
0.52.174.638.684.1229,1000
0.52.174.638.686,1000
0.52.174.639,1000
0.20.124.647,
0.20.124.647.1833,
0.20.124.647.1833.2930,1000
0.20.124.647.1833.2931,1000
0.20.124.647.1834,1000
0.20.124.648,1000
0.656,1000
0.663,
0.663.707,
0.663.707.1306,
0.663.707.1306.2134,1000
0.663.707.1306.2135,1000
0.663.707.1307,1000
0.663.708,
0.49.77.145.676,
0.49.77.145.676.750,
0.49.77.145.676.750.1483,
0.49.77.145.676.750.1483.1530,
0.49.77.145.676.750.1483.1530.1679,
0.49.77.145.676.750.1483.1530.1679.3074,1000
0.49.77.145.676.750.1483.1530.1679.3079,1000
0.49.77.145.676.750.1483.1530.1680,1000
0.49.77.145.676.750.1483.1531,1000
0.49.77.145.676.750.1484,1000
0.49.77.145.676.752,1000
0.49.77.145.677,1000
0.680,1000
0.704,1000
0.717,
0.9.163.613.731,1000
0.9.163.613.734,1000
0.742,
0.16.132.392.429.601.745,
0.16.132.392.429.601.745.1319,
0.16.132.392.429.601.745.1319.2200,1000
0.16.132.392.429.601.745.1319.2201,1000
0.16.132.392.429.601.745.1320,1000
0.16.132.392.429.601.746,1000
0.7.197.748,
0.7.197.748.2146,1000
0.7.197.748.2147,1000
0.7.197.749,1000
0.32.151.760,
0.32.151.760.1640,
0.32.151.760.1640.3678,1000
0.32.151.760.1640.3679,1000
0.32.151.760.1643,1000
0.32.151.762,1000
0.764,1000
0.794,1000
0.795,1000
0.801,
0.801.1403,
0.801.1403.2491,1000
0.801.1403.2497,1000
0.801.1405,
0.801.1405.2672,1000
0.801.1405.2678,1000
0.22.177.804,
0.22.177.804.1929,1000
0.22.177.804.1930,1000
0.22.177.805,
0.22.177.805.2370,1000
0.22.177.805.2376,1000
0.61.441.812,
0.61.441.812.1232,
0.61.441.812.1232.2274,1000
0.61.441.812.1232.2279,1000
0.61.441.812.1233,1000
0.61.441.813,
0.4.113.274.608.818,1000
0.43.211.819,
0.43.211.819.1969,1000
0.43.211.819.1973,1000
0.43.211.821,
0.43.211.821.1872,1000
0.43.211.821.1876,
0.4.113.274.608.820,1000
0.38.305.826,
0.38.305.826.3293,1000
0.38.305.826.3303,1000
0.38.305.827,1000
0.830,1000
0.836,
0.836.1618,
0.836.1618.1658,1000
0.836.1618.1659,1000
0.836.1619,1000
0.837,1000
0.838,
0.838.1639,
0.838.1639.2975,1000
0.838.1639.2977,1000
0.838.1642,
0.838.1642.3289,1000
0.838.1642.3299,
0.838.1642.3299.3517,1000
0.838.1642.3299.3524,1000
0.2.250.843,
0.2.250.843.3686,1000
0.2.250.843.3691,1000
0.2.250.847,
0.2.250.847.1671,1000
0.2.250.847.1672,1000
0.5.321.347.844,
0.5.321.347.844.1631,1000
0.5.321.347.844.1633,1000
0.5.321.347.848,1000
0.851,1000
0.852,
0.59.568.577.863,1000
0.59.568.577.864,1000
0.542.581.875,
0.542.581.875.1185,
0.542.581.875.1185.1760,1000
0.542.581.875.1185.1763,1000
0.542.581.875.1186,1000
0.542.581.876,
0.59.568.577.864.884,1000
0.59.568.577.864.886,1000
0.890,
0.52.173.615.899,1000
0.52.173.615.900,1000
0.24.241.901,
0.24.241.901.2442,1000
0.24.241.901.2447,1000
0.24.241.902,1000
0.903,
0.58.316.910,1000
0.58.316.911,1000
0.915,
0.547.715.916,1000
0.547.715.917,1000
0.342.840.923,
0.342.840.923.1553,
0.342.840.923.1553.1789,
0.342.840.923.1553.1789.2431,
0.342.840.923.1553.1789.2431.3245,1000
0.342.840.923.1553.1789.2431.3246,1000
0.342.840.923.1553.1789.2433,1000
0.342.840.923.1553.1790,1000
0.342.840.923.1555,1000
0.342.840.926,1000
0.933,
0.933.3403,1000
0.933.3404,1000
0.934,1000
0.935,
0.935.1192,
0.935.1192.3123,1000
0.935.1192.3124,1000
0.935.1194,
0.51.88.540.949,
0.51.88.540.949.1716,
0.51.88.540.949.1716.1761,
0.51.88.540.949.1716.1761.3037,
0.51.88.540.949.1716.1761.3037.3258,1000
0.51.88.540.949.1716.1761.3037.3265,1000
0.51.88.540.949.1716.1761.3038,1000
0.51.88.540.949.1716.1764,1000
0.51.88.540.949.1717,1000
0.51.88.540.952,1000
0.955,1000
0.956,1000
0.957,1000
0.958,1000
0.959,
0.959.1019,1000
0.959.1021,1000
0.965,1000
0.966,1000
0.967,1000
0.968,1000
0.978,1000
0.979,1000
0.992,1000
0.993,1000
0.994,1000
0.995,1000
0.996,1000
0.997,
0.41.71.326.998,
0.41.71.326.998.1699,
0.41.71.326.998.1699.3496,1000
0.41.71.326.998.1699.3501,1000
0.41.71.326.998.1703,1000
0.41.71.326.999,1000
0.1005,1000
0.1006,
0.1006.3232,
0.1006.3232.3297,1000
0.1006.3232.3307,1000
0.1006.3233,1000
0.1007,1000
0.1008,
0.36.586.1009,1000
0.36.586.1010,
0.36.586.1010.1221,
0.36.586.1010.1221.1236,
0.36.586.1010.1221.1236.1445,1000
0.36.586.1010.1221.1236.1446,1000
0.36.586.1010.1221.1238,1000
0.36.586.1010.1222,
0.47.91.504.539.1013,
0.47.91.504.539.1013.1656,1000
0.47.91.504.539.1013.1657,1000
0.47.91.504.539.1014,1000
0.6.257.1018,
0.6.257.1018.2298,1000
0.6.257.1018.2300,1000
0.6.257.1020,1000
0.1025,1000
0.1026,1000
0.1027,
0.1027.1133,
0.1027.1133.1323,
0.1027.1133.1323.2114,1000
0.1027.1133.1323.2115,1000
0.1027.1133.1324,1000
0.1027.1134,1000
0.1028,1000
0.1029,1000
0.1030,
0.4.113.274.608.820.1035,
0.4.113.274.608.820.1035.3737,1000
0.4.113.274.608.820.1035.3745,1000
0.4.113.274.608.820.1038,1000
0.1044,
0.1044.1070,1000
0.1044.1071,1000
0.1045,1000
0.1046,1000
0.1047,
0.4.113.274.607.690.1049,
0.4.113.274.607.690.1049.1730,
0.4.113.274.607.690.1049.1730.3184,
0.4.113.274.607.690.1049.1730.3184.3254,1000
0.4.113.274.607.690.1049.1730.3184.3261,1000
0.4.113.274.607.690.1049.1730.3185,1000
0.4.113.274.607.690.1049.1731,1000
0.4.113.274.607.690.1050,1000
0.47.91.505.1051,
0.47.91.505.1051.1835,1000
0.47.91.505.1051.1836,1000
0.47.91.505.1052,1000
0.1076,1000
0.1077,1000
0.1078,1000
0.1079,1000
0.1080,1000
0.1081,1000
0.1082,1000
0.1092,1000
0.1093,1000
0.1094,1000
0.1095,1000
0.1103,1000
0.1104,1000
0.1105,1000
0.1106,1000
0.1107,
0.10.278.1110,
0.10.278.1110.2723,1000
0.10.278.1110.2724,1000
0.10.278.1111,
0.51.87.536.1117,
0.51.87.536.1117.2154,1000
0.51.87.536.1117.2155,1000
0.51.87.536.1118,1000
0.1125,1000
0.1126,1000
0.1127,1000
0.1128,1000
0.1129,1000
0.1139,1000
0.1140,1000
0.1141,1000
0.1142,
0.1142.1338,
0.1142.1338.3435,1000
0.1142.1338.3436,1000
0.1142.1339,1000
0.1143,1000
0.1144,1000
0.1145,1000
0.1146,
0.287.841.928.1149,1000
0.287.841.928.1150,1000
0.1155,1000
0.1156,1000
0.1157,1000
0.1158,
0.1158.2027,1000
0.1158.2030,1000
0.1159,1000
0.1160,1000
0.1165,1000
0.1170,1000
0.1171,1000
0.1172,
0.1172.2440,1000
0.1172.2445,1000
0.1173,1000
0.1174,1000
0.1176,1000
0.1177,1000
0.1183,1000
0.1184,
0.47.91.504.537.580.970.1187,
0.47.91.504.537.580.970.1187.1736,
0.47.91.504.537.580.970.1187.1736.2011,
0.47.91.504.537.580.970.1187.1736.2011.2312,1000
0.47.91.504.537.580.970.1187.1736.2011.2313,1000
0.47.91.504.537.580.970.1187.1736.2012,1000
0.47.91.504.537.580.970.1187.1737,1000
0.47.91.504.537.580.970.1188,1000
0.1196,1000
0.1200,
0.47.91.504.537.583.1201,
0.47.91.504.537.583.1201.2080,1000
0.47.91.504.537.583.1201.2083,1000
0.47.91.504.537.583.1202,1000
0.21.285.1207,
0.21.285.1207.2586,1000
0.21.285.1207.2589,1000
0.21.285.1210,1000
0.1224,
0.4.113.274.608.818.1226,
0.4.113.274.608.818.1226.1265,1000
0.4.113.274.608.818.1226.1266,1000
0.4.113.274.608.818.1227,1000
0.1241,1000
0.1247,1000
0.1248,1000
0.1252,
0.1252.1982,
0.1252.1982.3473,1000
0.1252.1982.3474,1000
0.1252.1983,
0.25.155.573.1253,
0.25.155.573.1253.2641,1000
0.25.155.573.1253.2642,1000
0.25.155.573.1254,1000
0.1264,
0.52.174.638.686.1278,
0.52.174.638.686.1278.2118,
0.52.174.638.686.1278.2118.2484,
0.52.174.638.686.1278.2118.2484.3594,1000
0.52.174.638.686.1278.2118.2484.3601,1000
0.52.174.638.686.1278.2118.2485,1000
0.52.174.638.686.1278.2119,1000
0.52.174.638.686.1279,1000
0.33.440.1288,
0.33.440.1288.2242,1000
0.33.440.1288.2249,1000
0.33.440.1291,1000
0.1293,1000
0.1310,1000
0.1311,1000
0.1312,1000
0.1313,1000
0.1314,
0.195.610.1321,
0.195.610.1321.2654,1000
0.195.610.1321.2659,1000
0.195.610.1322,
0.195.610.1322.2604,1000
0.195.610.1322.2608,1000
0.15.95.592.1326,
0.15.95.592.1326.2128,1000
0.15.95.592.1326.2129,1000
0.15.95.592.1329,1000
0.1331,1000
0.1332,1000
0.1333,1000
0.1341,
0.1341.2020,
0.1341.2020.2050,
0.1341.2020.2050.2110,1000
0.1341.2020.2050.2111,1000
0.1341.2020.2051,1000
0.1341.2022,1000
0.1342,1000
0.1343,
0.30.101.706.1344,
0.30.101.706.1344.2606,1000
0.30.101.706.1344.2610,1000
0.30.101.706.1345,
0.30.101.706.1345.2218,1000
0.30.101.706.1345.2219,
0.17.184.259.291.472.1346,1000
0.17.184.259.291.472.1347,1000
0.1349,1000
0.1355,1000
0.1356,
0.16.132.392.429.599.1358,
0.16.132.392.429.599.1358.2564,1000
0.16.132.392.429.599.1358.2565,1000
0.16.132.392.429.599.1360,1000
0.1369,
0.1369.2157,
0.1369.2157.2436,1000
0.1369.2157.2437,1000
0.1369.2162,1000
0.1370,
0.408.675.1377,1000
0.408.675.1381,
0.408.675.1381.2331,1000
0.408.675.1381.2332,
0.408.675.1381.2332.2742,
0.408.675.1381.2332.2742.3063,
0.408.675.1381.2332.2742.3063.3770,1000
0.408.675.1381.2332.2742.3063.3771,1000
0.408.675.1381.2332.2742.3064,1000
0.408.675.1381.2332.2743,1000
0.222.481.699.1390,
0.222.481.699.1390.1418,
0.222.481.699.1390.1418.2456,1000
0.222.481.699.1390.1418.2457,1000
0.222.481.699.1390.1419,1000
0.222.481.699.1391,1000
0.1397,1000
0.1408,1000
0.1409,
0.27.740.1416,
0.27.740.1416.2334,1000
0.27.740.1416.2337,1000
0.27.740.1417,1000
0.1425,1000
0.1426,
0.52.173.615.900.1431,
0.52.173.615.900.1431.1911,
0.52.173.615.900.1431.1911.3096,1000
0.52.173.615.900.1431.1911.3097,1000
0.52.173.615.900.1431.1914,1000
0.52.173.615.900.1432,
0.36.586.1010.1221.1238.1456,
0.36.586.1010.1221.1238.1456.2262,
0.36.586.1010.1221.1238.1456.2262.2621,1000
0.36.586.1010.1221.1238.1456.2262.2622,1000
0.36.586.1010.1221.1238.1456.2263,1000
0.36.586.1010.1221.1238.1457,1000
0.1459,1000
0.1461,
0.1461.1970,1000
0.1461.1974,1000
0.1462,1000
0.1471,
0.30.101.705.799.1472,
0.30.101.705.799.1472.2827,1000
0.30.101.705.799.1472.2828,1000
0.30.101.705.799.1473,1000
0.1477,1000
0.1478,
0.54.553.1485,
0.54.553.1485.2833,1000
0.54.553.1485.2834,1000
0.54.553.1486,1000
0.1492,
0.1492.2373,1000
0.1492.2379,
0.11.306.855.885.1493,1000
0.11.306.855.885.1494,1000
0.1498,1000
0.1499,
0.1499.1758,1000
0.1499.1759,1000
0.1500,1000
0.1507,
0.1507.2752,1000
0.1507.2755,
0.49.76.235.1520,
0.49.76.235.1520.1623,
0.49.76.235.1520.1623.2857,1000
0.49.76.235.1520.1623.2863,1000
0.49.76.235.1520.1627,1000
0.49.76.235.1522,1000
0.1529,
0.1529.2074,1000
0.1529.2075,
0.1529.2075.3007,1000
0.1529.2075.3011,
0.342.840.926.1534,
0.342.840.926.1534.3707,1000
0.342.840.926.1534.3708,1000
0.342.840.926.1535,1000
0.1544,1000
0.1545,1000
0.1546,1000
0.1561,
0.49.77.145.677.1564,
0.49.77.145.677.1564.1585,1000
0.49.77.145.677.1564.1587,1000
0.49.77.145.677.1565,1000
0.42.937.1568,1000
0.42.937.1569,1000
0.1575,
0.11.307.1576,
0.11.307.1576.2692,1000
0.11.307.1576.2693,1000
0.11.307.1577,
0.11.307.1577.2663,
0.11.307.1577.2663.2750,1000
0.11.307.1577.2663.2753,1000
0.11.307.1577.2664,1000
0.38.304.850.1580,
0.38.304.850.1580.2913,
0.38.304.850.1580.2913.3327,1000
0.38.304.850.1580.2913.3328,1000
0.38.304.850.1580.2915,1000
0.38.304.850.1581,
0.38.304.850.1581.2853,1000
0.38.304.850.1581.2859,1000
0.33.438.941.1584,
0.33.438.941.1584.3022,1000
0.33.438.941.1584.3023,1000
0.33.438.941.1586,1000
0.1592,
0.1592.2764,1000
0.1592.2765,1000
0.1593,
0.1593.2875,1000
0.1593.2876,
0.30.102.1600,
0.30.102.1600.3367,1000
0.30.102.1600.3368,1000
0.30.102.1601,
0.30.102.1601.3620,1000
0.30.102.1601.3621,
0.59.568.577.864.886.1605,
0.59.568.577.864.886.1605.3349,1000
0.59.568.577.864.886.1605.3354,1000
0.59.568.577.864.886.1606,1000
0.1610,
0.1610.2212,
0.1610.2212.2452,1000
0.1610.2213,
0.12.845.1430.1613,
0.12.845.1430.1613.2072,
0.12.845.1430.1613.2072.2595,1000
0.12.845.1430.1613.2072.2596,1000
